fname       ,label
e02910e8.wav,Computer_keyboard Flute Fart
e035f97b.wav,Burping_or_eructation Knock Burping_or_eructation
e03c8bf3.wav,Violin_or_fiddle Tearing Burping_or_eructation
e0419e15.wav,Electric_piano Squeak Fireworks
e043afb3.wav,Tambourine Writing Computer_keyboard
e0457b4a.wav,Saxophone Hi-hat Squeak
e059d9a7.wav,Tearing Electric_piano Fart
e06b1539.wav,Bus Saxophone Writing
e06b693c.wav,Applause Gong Tambourine
e06bfc3d.wav,Laughter Saxophone Gunshot_or_gunfire
e06deab0.wav,Squeak Cello Squeak
e0802994.wav,Flute Fart Saxophone
e083ae15.wav,Writing Flute Finger_snapping
e08808ae.wav,Burping_or_eructation Squeak Drawer_open_or_close
e08fced0.wav,Fart Scissors Trumpet
e0a72225.wav,Bark Telephone Bark
e0ad96e1.wav,Shatter Snare_drum Snare_drum
e0bfc4ec.wav,Harmonica Snare_drum Harmonica
e0d34abd.wav,Harmonica Acoustic_guitar Shatter
e0d8ea27.wav,Cowbell Cello Bark
e0d8ff62.wav,Writing Laughter Snare_drum
e0d96e55.wav,Gunshot_or_gunfire Acoustic_guitar Tambourine
e0de96a6.wav,Meow Gunshot_or_gunfire Double_bass
e0e373a5.wav,Fart Burping_or_eructation Electric_piano
e0e6a1de.wav,Cello Saxophone Acoustic_guitar
e0eb0c8a.wav,Computer_keyboard Bark Flute
e0ee247e.wav,Chime Saxophone Bass_drum
e0fc67d9.wav,Glockenspiel Bus Bark
e103173b.wav,Trumpet Hi-hat Cello
e10f3d3d.wav,Microwave_oven Tearing Snare_drum
e112e5a2.wav,Clarinet Trumpet Saxophone
e1145387.wav,Keys_jangling Cello Keys_jangling
e11bf16f.wav,Gunshot_or_gunfire Applause Knock
e11ccb9d.wav,Fart Double_bass Clarinet
e1211dc4.wav,Acoustic_guitar Violin_or_fiddle Tearing
e122ef4b.wav,Oboe Violin_or_fiddle Fireworks
e128a888.wav,Burping_or_eructation Electric_piano Squeak
e13193af.wav,Harmonica Fireworks Cough
e1423cf1.wav,Bass_drum Flute Violin_or_fiddle
e14ebc15.wav,Cough Glockenspiel Shatter
e15de084.wav,Snare_drum Keys_jangling Computer_keyboard
e15fedd2.wav,Cello Telephone Laughter
e1611806.wav,Burping_or_eructation Cough Applause
e173748a.wav,Cello Saxophone Squeak
e19618a0.wav,Fireworks Oboe Gunshot_or_gunfire
e1ab90cd.wav,Snare_drum Violin_or_fiddle Acoustic_guitar
e1b1ee02.wav,Bus Gong Cello
e1c172fa.wav,Applause Flute Double_bass
e1c78f41.wav,Cowbell Burping_or_eructation Applause
e1ca89e3.wav,Clarinet Cello Snare_drum
e1d88aa8.wav,Trumpet Squeak Tearing
e1eccf73.wav,Cello Acoustic_guitar Cowbell
e1f3b477.wav,Cowbell Violin_or_fiddle Bark
e1fc13fd.wav,Laughter Drawer_open_or_close Finger_snapping
e218f5ab.wav,Flute Harmonica Electric_piano
e21c7c53.wav,Knock Chime Laughter
e22b1cc6.wav,Flute Chime Harmonica
e233206c.wav,Tearing Tearing Fart
e23393b9.wav,Harmonica Cowbell Bark
e245a3f5.wav,Oboe Writing Cello
e2529ad3.wav,Acoustic_guitar Tambourine Double_bass
e25b3e5d.wav,Double_bass Double_bass Snare_drum
e25f0efb.wav,Computer_keyboard Applause Burping_or_eructation
e26962f7.wav,Trumpet Squeak Applause
e269a6c9.wav,Laughter Hi-hat Double_bass
e269cdb6.wav,Snare_drum Burping_or_eructation Snare_drum
e26b56a0.wav,Gong Double_bass Hi-hat
e275b9dd.wav,Harmonica Keys_jangling Bus
e27a0b20.wav,Acoustic_guitar Electric_piano Cough
e291574a.wav,Cello Scissors Keys_jangling
e29e1f8b.wav,Applause Hi-hat Knock
e2adb002.wav,Cough Trumpet Applause
e2b92cb5.wav,Snare_drum Shatter Knock
e2b9b01a.wav,Bark Applause Fart
e2c0033d.wav,Applause Trumpet Gunshot_or_gunfire
e2c7b0c7.wav,Knock Squeak Bass_drum
e2d0b667.wav,Writing Tearing Snare_drum
e2d30b3a.wav,Violin_or_fiddle Computer_keyboard Acoustic_guitar
e2d4c145.wav,Applause Microwave_oven Gunshot_or_gunfire
e2de4941.wav,Squeak Flute Saxophone
e2de57a7.wav,Keys_jangling Flute Flute
e2de89a3.wav,Double_bass Tambourine Laughter
e2e459d7.wav,Bass_drum Squeak Knock
e2e69418.wav,Gong Cello Acoustic_guitar
e2ebb0d4.wav,Fireworks Flute Snare_drum
e2f1bb44.wav,Glockenspiel Trumpet Clarinet
e2f7c8a6.wav,Shatter Fireworks Chime
e3089039.wav,Bark Trumpet Applause
e3177c85.wav,Violin_or_fiddle Cough Fart
e3181aa6.wav,Acoustic_guitar Squeak Fart
e31ce7b0.wav,Bus Bark Burping_or_eructation
e31d75df.wav,Shatter Gunshot_or_gunfire Snare_drum
e3315711.wav,Violin_or_fiddle Harmonica Squeak
e3351910.wav,Shatter Squeak Flute
e339780a.wav,Chime Flute Acoustic_guitar
e349a6c3.wav,Writing Fireworks Double_bass
e35231d0.wav,Fireworks Tearing Double_bass
e353b4bf.wav,Tearing Violin_or_fiddle Hi-hat
e356fa95.wav,Cello Writing Violin_or_fiddle
e35f12f0.wav,Knock Drawer_open_or_close Trumpet
e3630482.wav,Clarinet Saxophone Bass_drum
e375ab40.wav,Acoustic_guitar Saxophone Violin_or_fiddle
e3768022.wav,Gong Fart Knock
e379e79a.wav,Bass_drum Tambourine Trumpet
e39443f8.wav,Telephone Acoustic_guitar Microwave_oven
e39e0286.wav,Violin_or_fiddle Glockenspiel Bark
e3abe64b.wav,Double_bass Applause Trumpet
e3b49d96.wav,Double_bass Cough Harmonica
e3c90a56.wav,Snare_drum Double_bass Trumpet
e3cb0a6e.wav,Glockenspiel Laughter Acoustic_guitar
e3d14322.wav,Flute Gong Meow
e3d4b592.wav,Fart Fireworks Cello
e3da2467.wav,Double_bass Fireworks Oboe
e3e3196b.wav,Writing Knock Acoustic_guitar
e3eb56a2.wav,Knock Tearing Drawer_open_or_close
e3ec0db0.wav,Burping_or_eructation Microwave_oven Saxophone
e3f1f2f9.wav,Saxophone Cello Scissors
e3f27082.wav,Acoustic_guitar Hi-hat Violin_or_fiddle
e3f34b81.wav,Clarinet Meow Fireworks
e3f98815.wav,Cowbell Cello Gong
e3fe2138.wav,Tambourine Bass_drum Squeak
e401cac6.wav,Shatter Laughter Bark
e40fecc1.wav,Writing Electric_piano Drawer_open_or_close
e4128354.wav,Double_bass Oboe Laughter
e41c3eb7.wav,Squeak Acoustic_guitar Computer_keyboard
e42596d9.wav,Fart Microwave_oven Hi-hat
e42e694c.wav,Tearing Bass_drum Shatter
e42e92a8.wav,Meow Applause Burping_or_eructation
e432b448.wav,Fart Fart Knock
e438e0e1.wav,Clarinet Cowbell Applause
e43c7c05.wav,Fart Double_bass Gong
e4434129.wav,Double_bass Acoustic_guitar Hi-hat
e45b2425.wav,Snare_drum Oboe Cough
e45de6c1.wav,Double_bass Violin_or_fiddle Finger_snapping
e468ccc1.wav,Saxophone Acoustic_guitar Snare_drum
e46ab355.wav,Shatter Tambourine Fart
e471c021.wav,Clarinet Scissors Bass_drum
e472d18b.wav,Writing Double_bass Knock
e473edee.wav,Snare_drum Cello Chime
e479c8d8.wav,Gong Fart Meow
e48176ee.wav,Clarinet Gong Double_bass
e481fcef.wav,Electric_piano Bark Cough
e4873512.wav,Cough Shatter Squeak
e48edf5e.wav,Fireworks Violin_or_fiddle Burping_or_eructation
e493a861.wav,Acoustic_guitar Knock Bus
e4be812f.wav,Knock Violin_or_fiddle Double_bass
e4bec7b0.wav,Laughter Burping_or_eructation Hi-hat
e4c3d30a.wav,Laughter Squeak Bass_drum
e4c717d5.wav,Chime Glockenspiel Saxophone
e4cb0219.wav,Violin_or_fiddle Laughter Fart
e4d51a78.wav,Burping_or_eructation Fireworks Knock
e4df8768.wav,Squeak Bark Bass_drum
e4f051c1.wav,Tearing Trumpet Applause
e4f4db8a.wav,Knock Gunshot_or_gunfire Applause
e4f864b3.wav,Cough Glockenspiel Oboe
e4fa28a5.wav,Harmonica Keys_jangling Harmonica
e5056cab.wav,Applause Hi-hat Chime
e50eef1b.wav,Double_bass Fireworks Cello
e51aaf41.wav,Trumpet Electric_piano Knock
e51cdfca.wav,Clarinet Snare_drum Electric_piano
e51d02bc.wav,Laughter Hi-hat Saxophone
e525683d.wav,Double_bass Bass_drum Computer_keyboard
e52a2307.wav,Fireworks Writing Violin_or_fiddle
e52b69c9.wav,Bass_drum Gunshot_or_gunfire Clarinet
e52be4bf.wav,Electric_piano Meow Writing
e52c1e8e.wav,Writing Tearing Clarinet
e52cbafc.wav,Burping_or_eructation Shatter Bus
e52d2253.wav,Saxophone Writing Electric_piano
e53745ef.wav,Fireworks Saxophone Squeak
e53b438a.wav,Shatter Knock Tearing
e53df098.wav,Electric_piano Scissors Computer_keyboard
e53f3c12.wav,Saxophone Oboe Knock
e5481d03.wav,Shatter Bass_drum Shatter
e55bfd75.wav,Bus Flute Tearing
e56400fd.wav,Telephone Snare_drum Gunshot_or_gunfire
e56861aa.wav,Squeak Cowbell Double_bass
e5745c91.wav,Fireworks Tambourine Gunshot_or_gunfire
e576835c.wav,Flute Bark Cello
e578030f.wav,Fart Microwave_oven Gunshot_or_gunfire
e57f3c84.wav,Acoustic_guitar Trumpet Violin_or_fiddle
e5804f8d.wav,Snare_drum Bass_drum Fart
e588af86.wav,Violin_or_fiddle Keys_jangling Meow
e5904a98.wav,Bass_drum Writing Bass_drum
e593f704.wav,Burping_or_eructation Drawer_open_or_close Gong
e599f9a5.wav,Glockenspiel Microwave_oven Scissors
e59a6c67.wav,Cowbell Bass_drum Squeak
e59ba79b.wav,Shatter Gong Snare_drum
e5a08379.wav,Oboe Violin_or_fiddle Electric_piano
e5b55482.wav,Flute Oboe Writing
e5d6376f.wav,Snare_drum Snare_drum Scissors
e5e40f19.wav,Drawer_open_or_close Hi-hat Cough
e5e52f5e.wav,Harmonica Tearing Saxophone
e5ec0d52.wav,Hi-hat Gong Violin_or_fiddle
e5f750d1.wav,Snare_drum Glockenspiel Acoustic_guitar
e5fe8172.wav,Snare_drum Flute Knock
e5fffe52.wav,Computer_keyboard Shatter Telephone
e60237e9.wav,Flute Bass_drum Drawer_open_or_close
e60b726b.wav,Flute Squeak Burping_or_eructation
e61dfe87.wav,Electric_piano Squeak Bark
e61e9ed7.wav,Applause Oboe Acoustic_guitar
e630e517.wav,Gong Burping_or_eructation Snare_drum
e636c796.wav,Squeak Saxophone Telephone
e6378e31.wav,Keys_jangling Fireworks Acoustic_guitar
e639dbeb.wav,Violin_or_fiddle Snare_drum Hi-hat
e63b43cc.wav,Cough Writing Fireworks
e6411e60.wav,Keys_jangling Meow Cello
e641ad66.wav,Knock Harmonica Cowbell
e641fc7b.wav,Saxophone Gong Fireworks
e64699b7.wav,Oboe Fart Fireworks
e6474f8d.wav,Shatter Tambourine Writing
e66d73da.wav,Acoustic_guitar Shatter Cello
e6716acd.wav,Meow Tearing Microwave_oven
e6776668.wav,Writing Computer_keyboard Squeak
e6795122.wav,Writing Saxophone Saxophone
e68185ea.wav,Trumpet Shatter Gong
e68bd9bf.wav,Harmonica Fireworks Finger_snapping
e68d02a3.wav,Fart Cough Hi-hat
e6935965.wav,Laughter Saxophone Violin_or_fiddle
e69ad5b9.wav,Saxophone Shatter Squeak
e6a7b632.wav,Double_bass Hi-hat Bark
e6a83457.wav,Applause Trumpet Knock
e6aa1e7b.wav,Cello Acoustic_guitar Oboe
e6c9f3d1.wav,Fart Double_bass Gunshot_or_gunfire
e6d5f773.wav,Fart Saxophone Bus
e6dcc36d.wav,Gong Saxophone Meow
e6dea802.wav,Bass_drum Writing Bark
e6e81ed9.wav,Gong Cello Cello
e6e8c932.wav,Gong Tambourine Cough
e6eb9ec4.wav,Violin_or_fiddle Tambourine Acoustic_guitar
e6f3a19c.wav,Gong Acoustic_guitar Laughter
e708f1b5.wav,Burping_or_eructation Trumpet Bus
e7160331.wav,Knock Cough Knock
e71c7193.wav,Fireworks Burping_or_eructation Fart
e722e695.wav,Clarinet Microwave_oven Bass_drum
e729ba9d.wav,Double_bass Trumpet Hi-hat
e733c9fe.wav,Double_bass Snare_drum Writing
e73804d6.wav,Shatter Hi-hat Oboe
e7393e5a.wav,Fireworks Fireworks Trumpet
e73f63ba.wav,Gunshot_or_gunfire Applause Glockenspiel
e745da1a.wav,Keys_jangling Laughter Fart
e747074d.wav,Bass_drum Gong Violin_or_fiddle
e7474f3a.wav,Fireworks Tambourine Laughter
e74e3801.wav,Oboe Bass_drum Gunshot_or_gunfire
e752abed.wav,Bark Flute Clarinet
e754f157.wav,Writing Squeak Clarinet
e759efa6.wav,Harmonica Fireworks Laughter
e75b4e5b.wav,Finger_snapping Cello Acoustic_guitar
e75d168a.wav,Snare_drum Violin_or_fiddle Burping_or_eructation
e76483c6.wav,Cough Hi-hat Trumpet
e769bae1.wav,Shatter Snare_drum Chime
e77f8846.wav,Double_bass Chime Cowbell
e788f361.wav,Laughter Drawer_open_or_close Saxophone
e78be583.wav,Knock Fart Hi-hat
e7a1c468.wav,Gong Laughter Squeak
e7a3a5a2.wav,Cough Snare_drum Snare_drum
e7a83420.wav,Squeak Fart Violin_or_fiddle
e7aea59f.wav,Applause Bark Cowbell
e7b3ab06.wav,Knock Oboe Cello
e7b4024c.wav,Saxophone Writing Flute
e7b5ee52.wav,Shatter Knock Bass_drum
e7b6a225.wav,Flute Burping_or_eructation Laughter
e7c37685.wav,Trumpet Cello Bark
e7c9bcc6.wav,Chime Double_bass Gong
e7d79b49.wav,Cowbell Shatter Bass_drum
e7d82f7f.wav,Computer_keyboard Snare_drum Fireworks
e7da3657.wav,Gong Saxophone Tearing
e7dfd1f3.wav,Tambourine Bus Electric_piano
e7e75f85.wav,Telephone Clarinet Microwave_oven
e7eca16c.wav,Cough Snare_drum Writing
e7f4f76f.wav,Bass_drum Squeak Writing
e7f9e487.wav,Applause Bus Squeak
e802f454.wav,Fart Fireworks Hi-hat
e803ee28.wav,Cough Flute Fart
e8046827.wav,Cowbell Harmonica Fireworks
e807f6d1.wav,Burping_or_eructation Violin_or_fiddle Violin_or_fiddle
e821512f.wav,Shatter Bass_drum Snare_drum
e82a729e.wav,Fireworks Meow Hi-hat
e82b074f.wav,Clarinet Bark Knock
e846fa09.wav,Shatter Squeak Shatter
e8482b24.wav,Bark Glockenspiel Applause
e84b24bd.wav,Clarinet Shatter Scissors
e859a12c.wav,Harmonica Flute Acoustic_guitar
e85da71c.wav,Telephone Knock Knock
e864465f.wav,Meow Hi-hat Meow
e8765c32.wav,Bass_drum Finger_snapping Squeak
e87f9c40.wav,Clarinet Drawer_open_or_close Cowbell
e881d586.wav,Microwave_oven Tambourine Violin_or_fiddle
e882faa8.wav,Gong Chime Flute
e8854b0e.wav,Saxophone Keys_jangling Trumpet
e88ac772.wav,Applause Gong Bark
e89089ee.wav,Scissors Keys_jangling Applause
e897ad43.wav,Burping_or_eructation Hi-hat Bass_drum
e89b887e.wav,Violin_or_fiddle Microwave_oven Drawer_open_or_close
e89c9651.wav,Computer_keyboard Burping_or_eructation Burping_or_eructation
e8cbc59f.wav,Snare_drum Burping_or_eructation Chime
e8cd5586.wav,Knock Clarinet Hi-hat
e8cfeb79.wav,Double_bass Violin_or_fiddle Acoustic_guitar
e8d22c44.wav,Glockenspiel Tambourine Knock
e8e6b106.wav,Cough Fart Fireworks
e8e74226.wav,Scissors Cough Burping_or_eructation
e8f6fe98.wav,Double_bass Acoustic_guitar Oboe
e8ffcc74.wav,Cowbell Saxophone Fireworks
e902f95c.wav,Knock Flute Fart
e91482a2.wav,Finger_snapping Oboe Cello
e92a2aa1.wav,Scissors Clarinet Bass_drum
e92a2c5c.wav,Burping_or_eructation Saxophone Squeak
e9332631.wav,Tambourine Writing Bus
e934d467.wav,Knock Saxophone Tambourine
e93791b4.wav,Chime Microwave_oven Microwave_oven
e93e33b0.wav,Cough Bus Bus
e9419826.wav,Cowbell Tambourine Saxophone
e9431311.wav,Bark Acoustic_guitar Squeak
e94a8dd2.wav,Tearing Squeak Snare_drum
e9561a4a.wav,Cowbell Meow Bark
e95cd1fd.wav,Keys_jangling Writing Tambourine
e967322a.wav,Saxophone Flute Telephone
e9790a55.wav,Tambourine Cowbell Tambourine
e97a8b9b.wav,Cello Saxophone Knock
e97fbc54.wav,Saxophone Glockenspiel Bass_drum
e9938792.wav,Tearing Acoustic_guitar Snare_drum
e99f5523.wav,Trumpet Tearing Bass_drum
e9a18b8c.wav,Bass_drum Fireworks Trumpet
e9a2745f.wav,Oboe Scissors Squeak
e9a2e14c.wav,Clarinet Acoustic_guitar Clarinet
e9ae5ef4.wav,Meow Laughter Saxophone
e9b6db58.wav,Writing Fireworks Keys_jangling
e9c3fb83.wav,Saxophone Knock Fart
e9d8d110.wav,Clarinet Cough Cello
e9de0efa.wav,Computer_keyboard Snare_drum Double_bass
ea042d77.wav,Keys_jangling Knock Hi-hat
ea14cf6b.wav,Applause Double_bass Gunshot_or_gunfire
ea293e92.wav,Gong Saxophone Clarinet
ea3bafcb.wav,Drawer_open_or_close Saxophone Fart
ea44765b.wav,Drawer_open_or_close Applause Clarinet
ea4c1d15.wav,Microwave_oven Fart Gong
ea5acc65.wav,Fireworks Microwave_oven Snare_drum
ea668c6c.wav,Double_bass Keys_jangling Double_bass
ea6b2637.wav,Bus Cough Burping_or_eructation
ea7100f2.wav,Fart Gong Telephone
ea73a4ca.wav,Double_bass Violin_or_fiddle Laughter
ea7582cc.wav,Fart Tearing Shatter
ea78e8c1.wav,Double_bass Bark Snare_drum
ea7cda43.wav,Tearing Fart Acoustic_guitar
ea8265da.wav,Clarinet Trumpet Tearing
ea88b832.wav,Cello Bark Bus
ea93237c.wav,Keys_jangling Gunshot_or_gunfire Snare_drum
ea965c4a.wav,Trumpet Hi-hat Applause
ea96b25c.wav,Cowbell Flute Keys_jangling
eab19c79.wav,Squeak Applause Cello
eabba499.wav,Bus Telephone Fart
eabcc607.wav,Telephone Flute Squeak
eac0eb86.wav,Saxophone Snare_drum Hi-hat
eac3f338.wav,Tearing Oboe Tambourine
eac72d5b.wav,Hi-hat Chime Flute
eac9edae.wav,Chime Fireworks Bus
eadaf6b6.wav,Hi-hat Acoustic_guitar Tambourine
eae698ad.wav,Acoustic_guitar Squeak Scissors
eaef725b.wav,Bark Keys_jangling Tambourine
eaf6699d.wav,Meow Computer_keyboard Fart
eafea238.wav,Drawer_open_or_close Telephone Squeak
eb01ee1f.wav,Violin_or_fiddle Cello Tambourine
eb05e65e.wav,Electric_piano Trumpet Electric_piano
eb13babe.wav,Harmonica Snare_drum Oboe
eb1735d8.wav,Meow Glockenspiel Snare_drum
eb2f6816.wav,Acoustic_guitar Scissors Bark
eb3ab978.wav,Laughter Squeak Acoustic_guitar
eb464d4c.wav,Shatter Cello Cello
eb46f5f7.wav,Tearing Gong Knock
eb54ab3a.wav,Writing Clarinet Chime
eb6ae706.wav,Keys_jangling Computer_keyboard Applause
eb6dde00.wav,Glockenspiel Applause Violin_or_fiddle
eb766c1e.wav,Bass_drum Oboe Writing
eb86e068.wav,Double_bass Finger_snapping Gong
eb9902ee.wav,Trumpet Meow Bass_drum
eb9ac3d4.wav,Drawer_open_or_close Electric_piano Knock
eba27afe.wav,Snare_drum Double_bass Tearing
eba6d5dc.wav,Bark Electric_piano Saxophone
eba9dc3a.wav,Squeak Knock Violin_or_fiddle
ebad4ad3.wav,Laughter Applause Gong
ebae0b02.wav,Bark Gong Oboe
ebb461fd.wav,Hi-hat Scissors Electric_piano
ebb9ad03.wav,Applause Double_bass Chime
ebcf4592.wav,Telephone Laughter Electric_piano
ebd41dba.wav,Shatter Tearing Electric_piano
ebd6c4bc.wav,Bass_drum Telephone Scissors
ebdb7e7f.wav,Snare_drum Trumpet Writing
ebe0b4db.wav,Applause Squeak Tearing
ebe4a115.wav,Squeak Cowbell Saxophone
ebe7e132.wav,Flute Tambourine Finger_snapping
ebf27629.wav,Bark Squeak Saxophone
ebf75b03.wav,Gunshot_or_gunfire Fireworks Computer_keyboard
ec012da0.wav,Computer_keyboard Gong Squeak
ec020970.wav,Electric_piano Finger_snapping Squeak
ec0c4d2e.wav,Harmonica Gong Gong
ec10ec2c.wav,Double_bass Clarinet Computer_keyboard
ec1267a0.wav,Microwave_oven Cough Laughter
ec1918dd.wav,Shatter Hi-hat Knock
ec19d6e7.wav,Harmonica Tearing Fart
ec1e8857.wav,Tearing Scissors Harmonica
ec1ebbbb.wav,Laughter Fart Shatter
ec2811f7.wav,Bass_drum Fart Bass_drum
ec2b584c.wav,Telephone Computer_keyboard Hi-hat
ec3a44f8.wav,Microwave_oven Tambourine Cello
ec3b21ba.wav,Electric_piano Burping_or_eructation Shatter
ec40ea13.wav,Cowbell Oboe Gong
ec42c7a8.wav,Finger_snapping Microwave_oven Bass_drum
ec43c2f2.wav,Shatter Bus Burping_or_eructation
ec444504.wav,Hi-hat Tambourine Burping_or_eructation
ec457205.wav,Bark Trumpet Double_bass
ec5b950f.wav,Acoustic_guitar Cello Tambourine
ec5e27ad.wav,Trumpet Hi-hat Hi-hat
ec60d3e8.wav,Cowbell Writing Flute
ec683036.wav,Writing Fireworks Cough
ec6b7228.wav,Keys_jangling Shatter Knock
ec7366f6.wav,Applause Fireworks Gong
ec74f372.wav,Trumpet Hi-hat Computer_keyboard
ec77747f.wav,Snare_drum Keys_jangling Tearing
ec8a9d87.wav,Trumpet Cowbell Snare_drum
ec8c2792.wav,Meow Violin_or_fiddle Fart
ec8ea902.wav,Violin_or_fiddle Chime Oboe
ec93b51f.wav,Bass_drum Flute Meow
eca1581d.wav,Clarinet Hi-hat Telephone
eca83737.wav,Applause Applause Flute
ecb2bfad.wav,Acoustic_guitar Violin_or_fiddle Snare_drum
ecbeb6a0.wav,Bark Scissors Acoustic_guitar
ecc05fe0.wav,Computer_keyboard Trumpet Shatter
ecc18537.wav,Applause Bus Microwave_oven
ecc6c7d1.wav,Snare_drum Tearing Snare_drum
ecd9337c.wav,Tambourine Hi-hat Tearing
ecdfcd76.wav,Acoustic_guitar Acoustic_guitar Gong
ece06864.wav,Burping_or_eructation Tambourine Squeak
ece800f0.wav,Clarinet Double_bass Oboe
ecfa2db3.wav,Fart Hi-hat Finger_snapping
ed010968.wav,Shatter Meow Fireworks
ed23bba8.wav,Cough Acoustic_guitar Snare_drum
ed2802db.wav,Drawer_open_or_close Harmonica Trumpet
ed2bfb7a.wav,Saxophone Cough Cough
ed2e9480.wav,Trumpet Meow Harmonica
ed376cdc.wav,Flute Knock Cowbell
ed53a9fa.wav,Gong Squeak Shatter
ed5d4897.wav,Writing Squeak Laughter
ed63f468.wav,Laughter Flute Trumpet
ed6fc67e.wav,Gong Applause Saxophone
ed7321c4.wav,Double_bass Snare_drum Bark
ed73c323.wav,Cowbell Tambourine Writing
ed7408f6.wav,Oboe Chime Cough
ed79887a.wav,Snare_drum Cello Hi-hat
ed7cbed4.wav,Flute Fart Microwave_oven
ed8d5e9a.wav,Clarinet Clarinet Saxophone
ed8d892a.wav,Chime Burping_or_eructation Glockenspiel
ed8de473.wav,Acoustic_guitar Finger_snapping Fireworks
ed9385de.wav,Saxophone Microwave_oven Writing
ed9703f6.wav,Oboe Meow Scissors
ed9a5ee2.wav,Tearing Clarinet Glockenspiel
eda5539f.wav,Fart Electric_piano Knock
edafd5f9.wav,Electric_piano Trumpet Microwave_oven
edafe1b0.wav,Cello Saxophone Tambourine
edb3651f.wav,Bass_drum Acoustic_guitar Trumpet
edb9e802.wav,Shatter Double_bass Drawer_open_or_close
edc01573.wav,Bark Laughter Tearing
edc43c86.wav,Squeak Violin_or_fiddle Burping_or_eructation
edcf9cee.wav,Cowbell Harmonica Gong
edd77185.wav,Squeak Bus Writing
ede2d5b8.wav,Snare_drum Applause Cough
ede3a02c.wav,Bass_drum Gong Snare_drum
ede87a79.wav,Gong Flute Trumpet
edf26489.wav,Snare_drum Cello Tearing
edf614e9.wav,Applause Harmonica Gunshot_or_gunfire
edf808a4.wav,Acoustic_guitar Snare_drum Scissors
edfb7356.wav,Laughter Bark Acoustic_guitar
ee0098af.wav,Harmonica Tambourine Hi-hat
ee043a5f.wav,Keys_jangling Bass_drum Acoustic_guitar
ee056238.wav,Fart Saxophone Keys_jangling
ee081c32.wav,Bark Acoustic_guitar Microwave_oven
ee0af43d.wav,Oboe Cowbell Meow
ee153962.wav,Bus Bass_drum Hi-hat
ee15464b.wav,Tambourine Trumpet Violin_or_fiddle
ee167a42.wav,Oboe Gunshot_or_gunfire Squeak
ee23ec21.wav,Flute Trumpet Squeak
ee2807a5.wav,Cello Flute Applause
ee4117a2.wav,Burping_or_eructation Clarinet Computer_keyboard
ee459aaf.wav,Writing Gong Harmonica
ee49e2ec.wav,Trumpet Fart Snare_drum
ee65f748.wav,Squeak Snare_drum Acoustic_guitar
ee68ada2.wav,Oboe Snare_drum Double_bass
ee6961b3.wav,Acoustic_guitar Oboe Shatter
ee6c6145.wav,Hi-hat Squeak Gong
ee7abf4b.wav,Violin_or_fiddle Double_bass Laughter
ee8086af.wav,Computer_keyboard Writing Chime
ee905c6b.wav,Cowbell Double_bass Bus
ee93721d.wav,Gong Squeak Bass_drum
ee9f51a0.wav,Burping_or_eructation Oboe Double_bass
eea2fb52.wav,Gong Computer_keyboard Cello
eea313dc.wav,Laughter Applause Tambourine
eea5d745.wav,Clarinet Trumpet Cowbell
eea89615.wav,Tearing Trumpet Oboe
eeb77c01.wav,Violin_or_fiddle Microwave_oven Writing
eece6e6b.wav,Burping_or_eructation Violin_or_fiddle Laughter
eed88f43.wav,Cough Bus Knock
eed9adad.wav,Applause Hi-hat Glockenspiel
eedb2fe2.wav,Cough Double_bass Gong
eee02aa7.wav,Clarinet Fireworks Saxophone
eee36886.wav,Glockenspiel Fart Oboe
eee3c74b.wav,Keys_jangling Cowbell Flute
eee623f3.wav,Tambourine Cello Snare_drum
eef082f3.wav,Glockenspiel Laughter Writing
eef57e88.wav,Bass_drum Writing Tambourine
eefd9b00.wav,Laughter Bass_drum Saxophone
ef04ff6c.wav,Applause Oboe Trumpet
ef052116.wav,Gong Writing Tambourine
ef075b02.wav,Computer_keyboard Applause Tambourine
ef0c41e1.wav,Finger_snapping Burping_or_eructation Burping_or_eructation
ef348546.wav,Tambourine Applause Fireworks
ef3b3cc9.wav,Knock Electric_piano Clarinet
ef3cf211.wav,Finger_snapping Shatter Gunshot_or_gunfire
ef4b1baf.wav,Gunshot_or_gunfire Shatter Acoustic_guitar
ef509d82.wav,Squeak Bark Cello
ef5365c4.wav,Meow Gunshot_or_gunfire Fart
ef54ce2d.wav,Fireworks Shatter Chime
ef59532a.wav,Microwave_oven Bark Applause
ef5d3318.wav,Squeak Trumpet Electric_piano
ef64e9b8.wav,Bass_drum Bass_drum Shatter
ef663d83.wav,Gunshot_or_gunfire Chime Oboe
ef66945d.wav,Double_bass Electric_piano Squeak
ef67befc.wav,Fireworks Tearing Gunshot_or_gunfire
ef6e7500.wav,Bark Meow Double_bass
ef733ddf.wav,Gong Gong Cello
ef77ece8.wav,Violin_or_fiddle Saxophone Oboe
ef8c4f83.wav,Hi-hat Snare_drum Meow
ef9af038.wav,Double_bass Tearing Gunshot_or_gunfire
ef9d7bd0.wav,Gong Fireworks Bark
efa3e140.wav,Applause Bark Knock
efa4618b.wav,Bass_drum Clarinet Fart
efa9dd4c.wav,Laughter Fireworks Oboe
efaab7e5.wav,Finger_snapping Hi-hat Cough
efbbc548.wav,Gong Flute Electric_piano
efbf661a.wav,Acoustic_guitar Fireworks Telephone
efe4ee16.wav,Squeak Gong Writing
efecc2ff.wav,Hi-hat Squeak Computer_keyboard
