fname,label,manually_verified,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19
e312259e.wav,Squeak,0,-582.8379796111501,-580.9907323652901,-585.9624212064197,-563.4754274293595,-514.3470883190878,-508.2505679774232,-494.30225743726237,-342.7429261550941,-326.58583697351025,-417.91778932655257,-509.0819453900752,-378.99131324292057,-288.23540088080654,-304.2327123107951,-394.59541282141356,-442.43893468781,-458.0890554048598,-453.5538653860209,-472.40711195060925,-500.4231995577426
e3278076.wav,Applause,0,-297.0411093019698,-292.1510976305413,-283.90363659994574,-194.58840715018593,-149.021689223038,-190.43235370943844,-264.4551954758216,-264.8565035185839,-288.8825328692808,-277.5635804375322,-263.07151846084577,-232.5038836356486,-197.77712823924023,-220.5097317946803,-263.1476875409737,-189.04378643955974,-138.20826493859843,-185.25294706790305,-289.7816505602328,-276.57671996107996
e32d8a78.wav,Fart,0,-450.93633257137634,-333.10128479714797,-289.81546233372103,-284.02371991986485,-273.5400371639512,-269.73576179730173,-270.75432261318724,-276.61636770501195,-279.57243699455023,-278.0128121234174,-280.7712547219297,-286.1601847449518,-288.708254965663,-280.8622744086493,-273.95117277659267,-269.97058958125433,-270.01274806002283,-278.2666292055358,-278.47765867097144,-154.32990343832643
e3306eb5.wav,Gong,1,-196.8638717457247,-162.60520826734304,-149.105072025794,-132.01500777695117,-111.00189038046469,-90.10246891277137,-73.09498639397066,-68.79722453436932,-60.71977180374731,-45.41524209970093,-38.53745973749911,-28.80743564152509,-23.833446595059876,-31.135506099284026,-32.283900582959845,-37.293647178764324,-36.533804233734244,-31.312897315589865,-27.108149220781467,-32.111755132642394
e33328ed.wav,Laughter,0,-580.3838229902416,-519.4005606842042,-482.38808754547557,-474.66910594832785,-487.6743701791465,-498.1237993712864,-489.9004642712549,-477.3293689281052,-440.6234069034685,-398.1937643344609,-377.5714291235483,-370.5649131258654,-364.23984980090296,-357.1076327502976,-353.87546290826276,-347.9698382669855,-334.4609778577016,-327.3648213372416,-308.2736639942471,-272.3205168249995
e334ed2d.wav,Applause,0,-213.90232398736012,-154.62101219875456,-195.05709617338476,-306.8995692067293,-302.0064619307036,-301.01310278859086,-303.9145385359579,-310.0390824936233,-312.61526032633833,-316.0213523456198,-316.6505965850896,-305.44265089516676,-289.1723627830557,-280.9506870942827,-282.6619143712275,-285.21815970836946,-287.3153518784704,-289.0479291341116,-295.3883389052254,-297.2853163390381
e338e85a.wav,Shatter,0,-579.18798641595,-577.4893071636508,-562.948035563394,-545.9382250527921,-542.6921966777053,-540.9661539261796,-547.6938345388355,-550.0756192562689,-549.513367246257,-542.723053144865,-546.0107294620823,-548.8123059245123,-549.1898155755401,-540.0925835424064,-534.5973248887747,-541.3671660676446,-547.5051661525756,-547.2014581316918,-535.5843067138982,-537.1440218595656
e3423e0b.wav,Applause,0,-475.3025231130689,-399.6697137123207,-354.34174149157684,-352.98404976766324,-334.41617455146366,-279.8369295410132,-258.2057928359962,-274.15402204448003,-249.71640753649024,-208.68180005192556,-177.68783733286676,-140.01893244964552,-136.27509933709658,-126.23832707138317,-128.87099416419304,-141.14105252092932,-160.69927511367945,-163.3227831558068,-164.6018824580081,-143.6225527537538
e3488c48.wav,Fireworks,0,-654.1896766507133,-645.5929424910779,-638.6469262343429,-330.6240410842831,-206.21491116569572,-209.11575560896472,-318.8999754232853,-371.55882928961233,-386.49386410813116,-417.8354700575833,-435.19723065649066,-418.64638321867665,-385.93649552196877,-372.4087292163649,-373.12198420238826,-377.4217878429842,-395.8783372920405,-427.4857342297893,-442.0873552540889,-442.1036698452692
e3496042.wav,Hi-hat,0,-89.51837188517065,-85.18031697715978,-98.08870331308958,-102.19690867483754,-101.65942518106661,-99.76169477734206,-102.05850948778306,-110.12413437745916,-111.26452766415872,-114.4767568366786,-119.12273978224349,-120.27086776121047,-119.89974317696203,-121.35056879168421,-119.63197678295155,-123.44234569490872,-129.07946476158878,-134.33564518481626,-132.54493707743762,-135.0306555522629
e3499812.wav,Meow,0,-646.9345834940901,-646.9345834940901,-646.7798012693927,-624.1860730093434,-598.082539801368,-572.6964435894312,-552.6259172384774,-524.2866073348846,-503.7531994504767,-483.17119842338076,-458.43142936177696,-451.011334047379,-447.4754579786019,-448.40650382470375,-452.6813836151715,-453.03220348539594,-448.8363901840842,-430.7691914471279,-418.95076080178455,-419.08729002589814
e34b7b46.wav,Electric_piano,1,-273.2384951483936,-292.7917928913277,-345.78336590942945,-351.3402048196474,-348.28510094839515,-359.55499814555515,-348.2784609248206,-357.158587080402,-357.6406737549831,-351.8897064113618,-359.77337676483666,-355.8188609113698,-358.31816563966356,-370.2171161425187,-361.89365039583976,-368.91422816651794,-361.81281773951366,-359.3401802824598,-366.26228058078885,-358.02472719907246
e3502f48.wav,Fireworks,0,-544.1144289495161,-537.1307426609085,-534.3646759709944,-533.068713631832,-538.1509315630865,-539.104314015456,-513.4811354995898,-442.75093469159714,-433.30081744785633,-416.4944274407461,-373.902567174667,-402.074296228929,-461.66213977877624,-464.77785037524893,-445.9281635317302,-457.69930140551094,-468.24636810441433,-459.9939631476672,-472.64613885726004,-500.83528326589214
e351c7c7.wav,Glockenspiel,0,-317.8689813394275,-369.6075687340637,-526.2074485991772,-582.7364768956091,-633.1396852283649,-671.6299677626907,-696.9773535777214,-713.7327058016488,-720.7978410779375,-725.2052453126533,-729.183203106986,-734.0455593637752,-735.7242415049849,-738.1549811553917,-741.365994451984,-745.8697177874398,-747.393468071162,-748.6565003191753,-751.2579401195663,-752.425059258058
e35c9a8a.wav,Saxophone,1,-532.9769947172242,-527.2218997838702,-519.321218697239,-508.43909786182934,-515.171699983816,-524.3093445414946,-518.2277010123888,-521.2294360846591,-526.1369602499201,-525.3790987007653,-523.8110191620357,-524.3799676938202,-526.4701798214505,-528.7814287459031,-535.520939554953,-555.059973669512,-576.9684786773976,-598.8162550884697,-611.3623971345941,-613.6295802524751
e3707760.wav,Knock,0,-258.0945638144623,-177.23310975277144,-134.4968858255621,-156.6183528227975,-175.9822468620833,-148.21008481680616,-169.3796818855417,-217.51170561531987,-227.98488989459284,-251.16718967572677,-258.27359074163115,-243.77778306214864,-249.22341157311197,-243.48251492294534,-266.02410983065096,-318.2499882327685,-355.6677505994776,-376.05424270386766,-405.75772035253965,-434.95310327475596
e3818090.wav,Fart,0,-716.2138812779659,-600.3086547814659,-477.47506516126583,-465.4803472082592,-499.0715938734293,-495.448919775576,-453.4486973748237,-250.4517870898858,-195.52423932173076,-213.25260264137415,-248.11407465826855,-182.0736262988852,-159.5492856039474,-206.564507630468,-189.17543634794674,-146.994684388563,-112.05150184942825,-90.44134195293174,-76.06011506436495,-52.46277552298523
e38a54df.wav,Squeak,1,-849.9638123870574,-850.9132560457143,-851.1498055841907,-850.9787233710939,-849.7534048293107,-851.8595309120378,-851.6078597171515,-851.0862216566094,-852.2887931954616,-850.4571529836605,-850.6095691932435,-850.8503446868451,-840.0801506529128,-824.9909699397549,-825.4241852297041,-835.8909702800506,-835.9320257280881,-829.9347880442789,-827.1373752391373,-822.4528981072406
e3984052.wav,Applause,0,-339.2332517036384,-314.76348051124023,-302.76573734773774,-301.6194258845624,-296.22882723340797,-294.80790738659755,-289.66680974822617,-256.95777341564633,-174.04908370768172,-164.9530503249858,-206.0054230430878,-220.64464128838623,-211.63228037310532,-163.3887580498311,-173.05117329066528,-210.1219946709751,-199.16417191058295,-200.82349170054593,-207.93186104629447,-206.20182185771384
e39f888d.wav,Tearing,1,-620.3688710278503,-627.5476469431233,-504.9410660367139,-455.082027569888,-501.4970222785738,-608.4400450958927,-619.804281673337,-613.919338814529,-527.8014636892407,-522.0801187833198,-534.5226487883017,-449.68104015056934,-209.8294916998996,-121.44032501497126,-82.73610749114202,-38.73706409702068,-4.00702524233086,12.951109236043651,-19.879893063205778,-85.0334833418627
e3a31aa0.wav,Double_bass,1,-342.66224615546633,-341.66251749963135,-390.28788295816645,-436.4593399915057,-455.3219530755331,-459.0628067028531,-472.73598875236814,-482.526533174218,-488.6842971482652,-485.6283075337942,-477.38640040547114,-479.6817927192406,-489.8000643561579,-493.5465306197256,-489.7173440930323,-494.0600444731432,-496.0098309734651,-497.71133430433474,-498.7801534812234,-503.0399975354367
e3a8785c.wav,Bass_drum,0,70.55980116357412,28.390105429099343,-57.75541092361342,-100.675082558546,-192.13287042134863,-297.45355906543375,-379.7150525493529,-432.5866343377745,-446.8494771938804,-458.13103799875574,-465.21651393195447,-474.91271509898104,-483.71872876455694,-491.36433031073636,-496.15849006581846,-501.15719244036336,-506.0105449609361,-510.63631895008314,-514.536107778255,-516.984868571075
e3b1eb3a.wav,Gunshot_or_gunfire,1,-453.1336551660933,-150.29126283256363,30.648508977185,62.67783247634361,43.76250558366959,44.24198569325742,24.806667793274126,-3.349974264617733,-36.284525739708926,-71.96896255033737,-5.439025856319698,31.814502069188805,21.401408882210447,-26.340991251281984,-112.82888950948175,-159.86549771813267,-210.1756393098551,-277.18741554173215,-328.6217438561694,-366.0682531153494
e3b64ac4.wav,Shatter,0,-294.3194509423452,-291.3696777600215,-296.2341463337352,-279.92654781076493,-279.6726415453276,-288.090399445933,-286.695745774796,-244.34898867278469,-200.613757842387,-122.30534746456188,-2.4149596147579384,46.89551910379236,35.60893184000847,-9.233250056238413,-69.5283783613231,-105.53792709003424,-114.60078175399171,-145.6840238293795,-179.94668195752965,-190.09098568835768
e3bf2bf9.wav,Electric_piano,1,-286.9379628528274,-236.23434495343716,-267.4402588921197,-395.14410719311394,-403.32265425284794,-431.1267024438927,-435.8852216152923,-428.50411867569636,-429.5356581779653,-421.33935764868795,-454.64714187329065,-453.5851026608388,-453.68851594626,-472.99601755099513,-457.3316326548251,-473.5634764414844,-457.03506276376527,-466.2032388158789,-486.32625812149,-473.95710489504944
e3bf4182.wav,Double_bass,1,-241.6880094395971,-177.38249216695874,-148.78889126207585,-155.25162543703775,-168.50284156267574,-182.78435016760693,-188.8199307227056,-193.71902276789626,-187.3802082960948,-181.6892600762176,-181.15615907072632,-182.01830044081598,-191.49704563319384,-199.08316017506732,-201.41156314034265,-200.38885168276278,-200.14106052159173,-202.2816336790057,-201.54071159502146,-206.42223780342516
e3bf6148.wav,Electric_piano,0,-328.6092223227529,-332.0539298547941,-326.07711430801925,-289.7942506741198,-281.6853797732203,-318.11243644402043,-314.4273280420237,-313.38159289701963,-362.255931706811,-394.54400357693476,-387.6553602021302,-395.35194540074355,-390.78304863746985,-363.93986115898036,-348.6874397134458,-333.27270700528015,-307.0961155822371,-301.58367584360985,-319.3870109738965,-317.45406785845404
e3d2709c.wav,Fireworks,1,20.00466566703386,39.253154074210165,-11.404608686886167,-63.32809710641998,-88.81120751545178,-103.32973535907388,-129.48268373687833,-112.1271594267596,-108.4771398513507,-118.45626687535555,-117.61444298873644,-128.33212007785826,-142.1788537548023,-49.779422102796424,35.77450634001035,15.953025288983069,-46.191348964984336,-68.77636113399159,-41.394395564313314,34.9654900244041
e3d9e1f9.wav,Shatter,0,-709.9799982901858,-710.0153459645832,-710.030212641812,-710.0458107946255,-709.9831581152949,-710.027983538371,-710.0312660470114,-710.0401500213414,-710.0015308067852,-709.9888064916498,-710.0289373306545,-710.0740200543877,-710.0801428813919,-710.0059128073774,-709.9951222396111,-709.995540353082,-710.0262569648382,-710.0342577191667,-710.0265721711314,-710.0136888773031
e3dc8406.wav,Laughter,0,-506.9690236516047,-459.2571134176945,-337.64025898524244,-275.99931589050675,-264.24115138666815,-276.7043663170726,-247.6943677404798,-203.93107432344112,-189.32735856329094,-187.7158663097184,-214.11371321007638,-275.14145022288477,-322.5992936849901,-332.36371296673025,-259.9511188370369,-180.0521094904821,-146.69332078251733,-99.14287728398055,-91.79162958890119,-167.16015878833113
e3eff846.wav,Burping_or_eructation,1,-752.9638509685543,-749.0389638770242,-748.3657832249532,-708.2813414822318,-711.4119769063578,-556.5168398834057,-459.11230265511074,-431.78385315103833,-425.0165796118423,-380.6423358580671,-360.70939073382846,-360.1991141809254,-349.57515685289775,-358.2659777009288,-376.5309025078824,-346.089575545317,-317.9859213732545,-323.40858436560666,-330.9739529201218,-315.57487873043374
e3f479f3.wav,Violin_or_fiddle,1,-646.7778652181079,-647.1868447646906,-649.597632162788,-649.2280473257928,-650.7469103213546,-650.7155638431204,-649.8270815867725,-649.6772300505086,-649.8680475857374,-649.9965914302903,-650.0518632728314,-650.4807000192445,-651.0987860455049,-651.6265425771305,-651.646429150235,-650.7124636501561,-649.5496077305785,-649.6774355456809,-649.5759622444386,-651.0184900906858
e3f49d2d.wav,Applause,0,-476.85729890320613,-377.5553351858153,-295.313982583239,-263.2918016789428,-281.96198172211547,-302.56502974961865,-309.2332742812581,-332.26183914707224,-358.59909503265357,-369.36563612693175,-344.1630962156045,-349.2902174462925,-375.81871408124675,-349.8390768648025,-307.43496634069584,-300.9689917434129,-284.43954571508397,-264.4386763700144,-246.80603122611146,-236.42639296372712
e405005f.wav,Tambourine,0,-329.9665560960891,-364.1428211340765,-453.1616698692185,-518.474159097943,-570.0332397892291,-611.9789922206357,-624.8743639883487,-644.4024662325718,-678.7143147604185,-696.63100724991,-712.2711707597852,-718.1386175760567,-711.703807454527,-728.2451274318688,-757.2680490014477,-760.6525818676517,-766.9379043677606,-779.066394417723,-783.5346221436446,-796.9943502593256
e40601e8.wav,Trumpet,0,-380.72842063213,-361.19114836510244,-339.1743890781663,-346.8610325435418,-354.75740364049386,-355.64044418591527,-355.6091166427667,-348.18218258124256,-337.7873916430521,-333.5680296077752,-325.98377843901125,-321.51218552647146,-312.9585375594349,-302.45740262960425,-306.93574425083546,-308.56407576911073,-306.80396324886715,-306.92510846441166,-299.6020857610669,-294.40757361800576
e4090cfa.wav,Fart,1,-335.2534219616975,-325.3421954543373,-265.55245947131294,-177.7754558269483,-86.62879423662388,-73.79547526611162,-113.29129084804741,-127.34876050671458,-104.74874972667355,-71.22278144083216,-40.21534199353613,-25.73483892502404,-18.103193616219006,-40.24111928890086,-46.8833782091157,-72.04540922570317,-150.18985988425467,-253.07506622879873,-285.44573007171726,-304.92990853464806
e4213237.wav,Squeak,0,-706.5741278461024,-700.9426881010812,-706.7065528910274,-710.3668804691582,-711.561247800741,-711.8431526686754,-711.8735932265473,-710.6346735962675,-711.4409813957544,-712.7922294954745,-713.7788309204138,-713.8442699486952,-714.6931978900212,-715.7700327453282,-716.7557546232168,-716.5950879431364,-716.6969786809382,-716.5236350493486,-716.8889857872904,-717.4252997998492
e4247392.wav,Microwave_oven,1,-191.79173027547685,-151.20846736805817,-85.04367746970338,-14.022378604728216,-6.3040832335167325,-75.9924233600488,-147.1930011308673,-184.84031558302686,-214.8958012798463,-253.79704717403666,-297.35987494110196,-324.3901150061076,-348.70198337062135,-370.43097377030983,-389.8043340713993,-406.36075412950754,-419.9128864529242,-429.71025366990983,-449.23567775115293,-475.15127266073705
e43f7db2.wav,Clarinet,1,-449.60172158346484,-402.40483314713964,-344.92746388669457,-292.9699242464645,-261.71450880909117,-247.52030035882265,-240.56046670216207,-238.31883789065978,-239.72027458750983,-245.33751300957871,-252.58918797616496,-259.51280289658746,-260.78848075376015,-241.07813071055432,-222.51649481916454,-216.90915343101275,-218.81515449532597,-220.34947388031722,-218.74010095394095,-223.48865111525728
e44b9afc.wav,Electric_piano,0,-305.28291813549794,-301.6663085998608,-326.11672092342724,-341.93831001374843,-363.2590970469514,-373.7032124484886,-374.3677630425979,-339.22502470608595,-297.4184091541809,-300.36331005343413,-316.23751661479764,-325.89710626357055,-340.61868439851736,-349.3175044833238,-344.46994507941935,-315.13155662435935,-305.97708833718605,-324.7865038213602,-340.23688102787577,-359.41938586075366
e456c25e.wav,Trumpet,0,-597.0280728486417,-581.9947649269346,-572.5677416748679,-569.1609529546266,-573.9192451004375,-584.3090263657167,-585.794481643925,-585.5528189214538,-585.5374850194597,-584.6443203153791,-588.9148447871755,-593.1031147217068,-592.2571068797573,-592.175395835712,-593.1501169374914,-598.8687225540921,-603.4477812108839,-604.175194585183,-602.2715385961999,-436.821748640593
e45759ea.wav,Tearing,0,-530.3487012212494,-518.4268417793738,-516.3157830993191,-323.5168670218696,-177.16691626133021,-36.1007829877099,21.445363284279622,35.464799691237324,52.826513213577755,17.14896102968303,-90.74861467615,-177.31144897872892,-203.21708330674966,-203.14499189030872,-156.61269724513576,-144.97531611661492,-160.9903377177571,-139.62585775054882,-148.6833583530722,-159.08574449295702
e45a3fed.wav,Computer_keyboard,1,-478.0965757825201,-385.28776094712543,-390.90596678710267,-496.686132855401,-532.2969965185459,-528.6021865094326,-393.1960281629593,-381.0538654246513,-467.5233115297999,-530.680745407527,-567.6218981642863,-615.8283825469335,-641.6090560788333,-660.2775476848107,-683.8903910473316,-695.7683170479669,-464.75002484737706,-397.9047216760785,-434.76638323508905,-473.35806257223254
e46a04c9.wav,Glockenspiel,1,-124.03804373283478,-179.85298446314238,-329.55176499754697,-385.75648950824166,-437.71934012146824,-481.2452898465324,-528.9291117193661,-573.2039195165947,-594.9462944694973,-614.3974810680762,-633.4276439650541,-639.0715291587927,-645.1731295155811,-655.9551079532268,-664.571759329682,-664.4715559059722,-665.5121217704929,-665.9075506786847,-665.1624226178452,-666.6403196160986
e46f13a0.wav,Shatter,0,-625.4937552087996,-626.423157185664,-628.7212219229555,-633.6455229626712,-625.928169878945,-277.9570942902838,-19.259604966567505,40.325364086493884,12.967163579367707,-34.88162369156438,-60.97911490987821,-53.33452412768926,-73.08603137677055,-103.41799594949751,-131.09380632592254,-156.73502111599825,-186.5964695174347,-213.987968539287,-231.15222110308108,-218.65088252128888
e47a46fc.wav,Bark,0,-259.9606555192275,-265.00524523277795,-183.52031279602875,-163.14200430144857,-220.99412011233295,-273.28636990823924,-295.92510841838055,-292.03879615842027,-281.8549613728031,-277.6703002879084,-276.255800005142,-275.7024125046777,-271.36495347744085,-273.6108570519794,-272.64150157296973,-274.75699190644826,-284.08195342557633,-289.64946577553667,-295.3558051381598,-299.5949343512971
e47fbf73.wav,Cough,0,-458.97299060204165,-420.2807392115806,-408.95018301969884,-446.7321490849042,-472.4793638817025,-408.08418637456896,-351.6644063070345,-346.7432367209348,-396.6609861200092,-444.78936256679964,-437.4309941205748,-321.03912403584116,-232.0756427303885,-174.12448246721766,-0.24127452997595247,82.31929313006688,73.62894903612853,3.9155180072806592,-34.602356244146726,-52.40259243640432
e4890814.wav,Bark,1,-401.4624037778455,-254.91033150050654,-169.4713565275254,-127.89910622634194,-127.59915921555522,-156.51784878004963,-213.79280420088307,-264.09017681452747,-299.0731430859314,-334.7555580613421,-375.04523316649284,-372.8722197454492,-229.72254496038155,-138.0169713535722,-109.1957830318178,-109.5979412805125,-132.02977176561743,-168.22050860391127,-218.49729897285798,-278.6599358775126
e493b9b6.wav,Flute,0,-565.9706734898649,-532.702544667515,-468.16082185292686,-413.18083684337245,-396.54470599087523,-411.0455211650752,-415.8533322179407,-421.1257811670765,-417.8457606963779,-425.37067065296026,-429.29074264026207,-418.1936736559103,-415.266811441451,-422.7605630312978,-423.9685957045766,-426.69960054157764,-426.8287804585178,-421.094748949187,-423.3187634197501,-430.34971497154925
e4958adc.wav,Snare_drum,1,-568.1293944021719,-568.3073914152835,-568.4872955062127,-568.3200406145758,-568.3229324114192,-568.3951521885955,-568.4976223978687,-568.4627488053316,-568.5058150741089,-568.3595159268211,-568.5156940666635,-568.8568071301174,-568.8568071301174,-568.8500894480878,-568.8529536471161,-568.8568071301174,-568.8568071301174,-568.8055409082481,-568.520638083774,-568.5668573403443
e4966885.wav,Fart,1,-803.0042773838939,-760.9185748777794,-710.9163199389701,-681.507198595972,-351.9516362459414,-145.68375989902214,-81.8685145591081,-72.6596090098905,-67.16089252156387,-70.70234203182599,-76.91756781272093,-77.6037734006632,-82.73578848370961,-87.65170993657505,-95.20058755426797,-96.20618435165188,-98.26663327425953,-93.22423168555083,-93.68777509536812,-87.2028177100352
e49a13cd.wav,Applause,0,-469.9114484077435,-364.04747648927935,-313.65877779367565,-311.3797849539593,-317.32924641427314,-302.5539518540901,-269.8942003097553,-265.47024121089066,-273.36908477466244,-259.5517544686321,-260.3950585460785,-267.29130724337745,-259.7840927001409,-246.67156146353827,-234.04237632537988,-229.39854632501385,-234.3033395351866,-217.55319966551278,-213.73645276170456,-242.52552277923223
e49ba34d.wav,Acoustic_guitar,0,-16.535202817049754,-0.09261812390741497,-10.376862060769236,-35.131300144975576,-55.527106755844464,-68.00324112434853,-81.7598070966277,-87.455746080705,-95.12437161824504,-101.85374332806977,-109.56046625509981,-144.98445152095402,-219.77027473932537,-300.41386861775703,-372.4748689335251,-459.0897298527549,-558.5784646482913,-598.631228295248,-598.631228295248,-598.631228295248
e49e942e.wav,Tearing,0,-557.7290037176947,-555.9053221097147,-542.5256755812019,-530.6776569338966,-518.4297241266049,-513.48845196576,-505.6798652402041,-492.98766967139625,-483.71593028765835,-478.1569594635698,-490.7060710331374,-502.94354037737406,-507.156712503841,-508.95586144986714,-507.32316372118174,-501.24760229042494,-495.6705860341185,-510.38708662712855,-540.601218405097,-561.4399168236203
e4a7689a.wav,Tambourine,0,-311.6040812318309,-344.0749363901712,-432.69238745727563,-505.1185730867362,-565.6884393576535,-612.6790111027922,-651.5063728709796,-659.3885686541274,-655.9022389764604,-684.4679096658722,-729.8755026861708,-763.4512874422841,-767.4501735388259,-767.3895646827767,-801.7760588375487,-824.0038528182919,-835.2301215097713,-843.6236490222007,-848.6971791517905,-851.1542951868562
e4ac98b7.wav,Acoustic_guitar,0,-224.819869864192,-153.51692401479406,-138.7593656806949,-209.97337687767916,-317.5328115235404,-395.6040339862757,-438.10228922290133,-462.0126951882847,-487.1557762319554,-498.95845515953783,-512.0382287315634,-521.8273935721758,-528.9001455786945,-535.6060501459638,-541.0398355358083,-544.7123674094242,-547.4211741721729,-548.179562429979,-549.3850854985382,-550.427401184533
e4ad6fcb.wav,Squeak,0,-715.5040492108865,-694.8757659007442,-584.3594808294969,-424.4221075478096,-343.15948522692224,-346.76158228685443,-331.74487025977015,-332.6026945860299,-398.56531111380843,-456.06315439283225,-486.0654770482345,-518.3877552717345,-545.7182321959974,-568.1582317539812,-318.7673179310756,-208.41199286959127,-213.35774835527369,-290.8990847828458,-358.8966848976659,-274.8932798674425
e4af6576.wav,Hi-hat,0,-157.60085999606684,-204.87611300122435,-406.53683391344634,-674.7047571206313,-846.7814871370241,-868.9419393516727,-865.886107400539,-868.6694263869854,-868.6378100527163,-870.4927938742264,-868.3723511333526,-866.0697191826963,-864.4415132815011,-868.9991275049416,-871.4735763944542,-869.1125561798386,-865.1768874149614,-864.7568332026406,-863.6557945937554,-866.7172214678412
e4b5417a.wav,Harmonica,1,-616.8615414809007,-612.8821711912042,-622.4771821838976,-642.6732019112382,-651.2608342723493,-655.0213764907104,-614.8729755778852,-503.15308582227095,-433.65484109850337,-383.66798258833666,-311.64838230501545,-253.9431191725078,-240.66550710185544,-249.9560226093867,-264.40075332203764,-267.3700663436589,-253.2240835917358,-231.3809424957146,-229.97143561243982,-250.59154745924587
e4c2644c.wav,Snare_drum,1,-42.88410981478542,-89.40993474479322,-222.3738738394564,-300.25385096129105,-365.3329291565688,-432.6635573392039,-495.6816654312119,-540.3256642589874,-587.6526042552065,-625.0825481152541,-646.8267306671165,-670.1650208499971,-681.9765744621903,-695.5710877779459,-711.6787460942916,-718.2518847066171,-725.7817444832879,-732.0283042070533,-737.3274287370728,-744.906180519112
e4c5d6e5.wav,Tambourine,0,-564.5517220567235,-544.1022170382994,-552.4506137413438,-570.6782173725112,-602.8739888000988,-643.1186094287459,-672.6169679230037,-705.2490738822066,-752.0359771396437,-714.6887312885895,-680.538105570472,-706.622838626745,-776.0637243475004,-842.7847477951843,-865.7092518831478,-870.767821823329,-869.9468308801136,-867.3587274322753,-872.2925675003374,-872.3135668776035
e4d3dad6.wav,Gong,0,-437.59340230642016,-339.12492755755557,-306.44631418337866,-322.92960513342547,-331.2698274575139,-335.8992299007407,-345.665014217311,-353.0505791469666,-360.03293241006844,-363.3757508195314,-368.9126466637169,-375.4256113878406,-384.0267447816414,-388.59831346026436,-390.45500632237224,-398.4486962259015,-405.0940830903537,-409.4514433133833,-409.26714024214095,-414.9416473432097
e4e66c41.wav,Writing,0,-697.5782809781598,-693.8087917792004,-689.3044046723,-682.4936609472197,-666.6408536220858,-631.734079196359,-622.3652465609283,-607.4904012507817,-532.0322963668417,-467.865920183405,-375.56738626742134,-324.3176941108745,-262.42607535308696,-238.187761931414,-249.41479131112314,-196.089920594686,-174.2329474637444,-209.13084321784484,-255.22762851311018,-206.25215734397182
e4e83740.wav,Shatter,1,20.573747900945833,11.379862177204192,-45.3022325594868,-170.4731473071381,-227.35084698988678,-267.89203318205784,-282.52084452329075,-287.0882059100382,-260.27915677909976,-238.8931938968036,-273.77750710470565,-285.9353146168917,-272.77897049891743,-273.67206364344696,-256.6228187436096,-247.50228633854695,-268.48748179931204,-307.20031711943386,-329.8918164102687,-350.7618514510763
e4ece500.wav,Acoustic_guitar,1,-410.2530220241949,-238.72452790230633,-173.344137895554,-158.00629102710425,-169.00115435562364,-200.16813301533858,-224.6243037171211,-243.47739618544745,-254.1889484862222,-263.197604378537,-272.76984757149677,-281.44714375710845,-289.3783406419358,-293.8016194591921,-298.08860286883777,-304.8145973218564,-311.15187333947654,-317.0699385791927,-318.22193915386003,-318.8011670771999
e4ee0c55.wav,Trumpet,1,-783.3459972144623,-783.3937331019413,-783.9445937384398,-786.7281730832436,-787.3613086846775,-786.1801838398712,-783.6071508932766,-783.7931661052438,-784.3416130703823,-783.9630129755757,-783.5607784008711,-784.3545810901105,-784.8294625396496,-784.245606461444,-782.2217142428076,-783.289449572985,-786.0627108461879,-786.6021617817266,-785.8343891355648,-784.1642948189614
e4f2abc5.wav,Meow,1,-394.0021899551288,-364.3058863847481,-334.2029435938424,-315.8672857370492,-322.26227002101183,-313.2606300057402,-307.24155738934564,-304.2007475378658,-302.2669652309512,-314.1109207077188,-318.3092969808989,-315.6273664347523,-307.9659920052152,-307.82559800012046,-310.6805972849589,-314.39689053166444,-322.3345555860667,-325.34479498508017,-324.2976820155506,-328.000863944126
e4fac263.wav,Trumpet,0,-86.51271477420899,-100.08155910054855,-143.7504771609478,-173.27473132353867,-170.7175320041116,-179.52184747592233,-214.77783056398854,-220.57263414312814,-161.77498501054208,-117.41894799229351,-121.06627626182075,-153.63688564801174,-184.68454657828235,-162.64288165900723,-172.06697223149223,-203.4623889415464,-189.06091099019997,-139.38022028283834,-114.58139893902364,-134.56723928255806
e500d5fc.wav,Trumpet,0,-328.76399675927223,-350.9759087089412,-373.8640966564522,-320.10367756559293,-316.01203387236336,-331.25205311734334,-320.7467043278427,-291.41385336732094,-320.61607036566596,-327.5612307755994,-316.00248057243067,-266.369773910304,-253.3696335979543,-283.2329007119996,-313.30871090712975,-380.552834060055,-476.3788375406596,-26.967437004682477,-17.115642418344468,-22.72136959393363
e5083445.wav,Flute,1,-432.2569527012454,-445.8484073676324,-481.026141771225,-491.8097180148106,-493.40866673986807,-491.04190362309805,-487.2974485561789,-478.0139673492661,-467.1030706946696,-456.8054991552992,-455.2948783658567,-459.4763633214091,-457.95345901666377,-453.1833345722006,-453.67391977256773,-455.61641061186543,-456.43425243789903,-456.29305634257935,-430.88601923201395,-433.46482467796955
